time,speed,steeting,whlSpd1,whlSpd2,whlSpd3,whlSpd4,ts
35.148,47.3983,-0.0198596,47.3356,47.4252,49.0323,49.6151,2020-10-25 00:29:19.259725 +1000 +10 m=+34.120459283
35.168,47.5143,-0.0197425,47.4204,47.5594,50.7309,47.574,2020-10-25 00:29:19.279725 +1000 +10 m=+34.140459283
35.188,47.6238,-0.0196677,47.5073,47.6836,48.3195,50.4201,2020-10-25 00:29:19.299725 +1000 +10 m=+34.160459283
35.208,47.7265,-0.0197041,47.6644,47.7561,49.9958,49.6,2020-10-25 00:29:19.319725 +1000 +10 m=+34.180459283
35.228,47.8422,-0.019641,47.7396,47.8949,50.7368,48.1609,2020-10-25 00:29:19.339725 +1000 +10 m=+34.200459283
35.248,47.9534,-0.019788,47.854,47.9881,48.3877,50.6897,2020-10-25 00:29:19.359725 +1000 +10 m=+34.220459283
35.268,48.0545,-0.0198895,47.9833,48.0809,50.3675,49.7521,2020-10-25 00:29:19.379725 +1000 +10 m=+34.240459283
35.288,48.1647,-0.0198986,48.0619,48.2259,50.1718,49.9012,2020-10-25 00:29:19.399725 +1000 +10 m=+34.260459283
35.308,48.2797,-0.0200873,48.2049,48.3106,48.637,51.0245,2020-10-25 00:29:19.419725 +1000 +10 m=+34.280459283
35.328,48.3879,-0.0201074,48.2964,48.4182,51.5051,48.6545,2020-10-25 00:29:19.439725 +1000 +10 m=+34.300459283
35.348,48.4926,-0.0201406,48.3834,48.5443,49.0672,51.6022,2020-10-25 00:29:19.459725 +1000 +10 m=+34.320459283
35.368,48.5993,-0.0203019,48.531,48.6253,49.9404,50.8976,2020-10-25 00:29:19.479725 +1000 +10 m=+34.340459283
35.388,48.7123,-0.0202902,48.6112,48.7625,51.6918,48.8998,2020-10-25 00:29:19.499725 +1000 +10 m=+34.360459283
35.408,48.8168,-0.020354,48.7249,48.8591,49.184,52.0047,2020-10-25 00:29:19.519725 +1000 +10 m=+34.380459283
35.428,48.9255,-0.0204014,48.84,48.9536,52.2444,49.2676,2020-10-25 00:29:19.539725 +1000 +10 m=+34.400459283
35.448,49.0341,-0.0204971,48.9318,49.0822,50.6075,50.8365,2020-10-25 00:29:19.559725 +1000 +10 m=+34.420459283
35.468,49.1367,-0.0206044,49.071,49.166,50.6675,51.33,2020-10-25 00:29:19.579725 +1000 +10 m=+34.440459283
35.488,49.2505,-0.0206493,49.1554,49.293,52.24,49.3565,2020-10-25 00:29:19.599725 +1000 +10 m=+34.460459283
35.508,49.3536,-0.0208236,49.2637,49.3972,49.7416,52.5065,2020-10-25 00:29:19.619725 +1000 +10 m=+34.480459283
35.528,49.4628,-0.0209069,49.3783,49.485,52.3435,50.1425,2020-10-25 00:29:19.639725 +1000 +10 m=+34.500459283
35.548,49.5679,-0.0209043,49.4566,49.6249,51.2663,51.3359,2020-10-25 00:29:19.659725 +1000 +10 m=+34.520459283
35.568,49.6689,-0.0209563,49.5947,49.7053,51.0665,52.1894,2020-10-25 00:29:19.679725 +1000 +10 m=+34.540459283
35.588,49.783,-0.020847,49.6761,49.8341,52.9004,49.832,2020-10-25 00:29:19.699725 +1000 +10 m=+34.560459283
35.608,49.8869,-0.0208373,49.793,49.9284,50.2264,52.973,2020-10-25 00:29:19.719725 +1000 +10 m=+34.580459283
35.628,49.9944,-0.0207722,49.8993,50.0282,53.2403,50.2497,2020-10-25 00:29:19.739725 +1000 +10 m=+34.600459283
35.648,50.1007,-0.0207189,49.9864,50.1484,50.3462,53.2304,2020-10-25 00:29:19.759725 +1000 +10 m=+34.620459283
35.668,50.1973,-0.0207534,50.1212,50.2284,52.6332,52.0405,2020-10-25 00:29:19.779725 +1000 +10 m=+34.640459283
35.688,50.308,-0.0207169,50.1973,50.3619,52.0077,52.0545,2020-10-25 00:29:19.799725 +1000 +10 m=+34.660459283
35.708,50.4071,-0.0208535,50.3373,50.4393,51.923,52.8269,2020-10-25 00:29:19.819725 +1000 +10 m=+34.680459283
35.728,50.5206,-0.020877,50.4162,50.5677,53.4485,50.7398,2020-10-25 00:29:19.839725 +1000 +10 m=+34.700459283
35.748,50.6258,-0.0210298,50.5483,50.6577,50.9845,53.4235,2020-10-25 00:29:19.859725 +1000 +10 m=+34.720459283
35.768,50.733,-0.0210428,50.6366,50.7683,53.6034,50.9687,2020-10-25 00:29:19.879725 +1000 +10 m=+34.740459283
35.788,50.8403,-0.0210077,50.7207,50.8851,50.8403,53.5752,2020-10-25 00:29:19.899725 +1000 +10 m=+34.760459283
35.808,50.9424,-0.0210461,50.8503,50.9686,54.1996,50.7901,2020-10-25 00:29:19.919725 +1000 +10 m=+34.780459283
35.828,51.0387,-0.0212113,50.9344,51.0979,52.5548,53.295,2020-10-25 00:29:19.939725 +1000 +10 m=+34.800459283
35.848,51.1435,-0.0214084,51.0757,51.1764,53.2992,52.6044,2020-10-25 00:29:19.959725 +1000 +10 m=+34.820459283
35.868,51.2461,-0.0215242,51.1393,51.3144,52.8577,53.3972,2020-10-25 00:29:19.979725 +1000 +10 m=+34.840459283
35.888,51.3476,-0.0217571,51.2728,51.382,52.9485,53.6579,2020-10-25 00:29:19.999725 +1000 +10 m=+34.860459283
35.908,51.4588,-0.0217961,51.3476,51.5082,54.2368,51.8496,2020-10-25 00:29:20.019725 +1000 +10 m=+34.880459283
35.928,51.557,-0.0219347,51.487,51.5883,52.5636,54.1851,2020-10-25 00:29:20.039725 +1000 +10 m=+34.900459283
35.948,51.6648,-0.0219717,51.5581,51.7094,54.7996,51.7906,2020-10-25 00:29:20.059725 +1000 +10 m=+34.920459283
35.968,51.7693,-0.0221136,51.6903,51.8016,52.1042,54.5568,2020-10-25 00:29:20.079725 +1000 +10 m=+34.940459283
35.988,51.871,-0.0220817,51.7697,51.9308,55.0212,51.9051,2020-10-25 00:29:20.099725 +1000 +10 m=+34.960459283
36.008,51.9736,-0.0221428,51.8784,52.0075,52.265,54.9675,2020-10-25 00:29:20.119725 +1000 +10 m=+34.980459283
36.028,52.0755,-0.0220888,51.9782,52.1212,55.3397,52.3025,2020-10-25 00:29:20.139725 +1000 +10 m=+35.000459283
36.048,52.176,-0.0221474,52.0814,52.2252,52.5424,55.3371,2020-10-25 00:29:20.159725 +1000 +10 m=+35.020459283
36.068,52.2845,-0.0221129,52.1864,52.3242,55.1701,52.4894,2020-10-25 00:29:20.179725 +1000 +10 m=+35.040459283
36.088,52.3843,-0.0220953,52.2692,52.4307,52.5652,55.3625,2020-10-25 00:29:20.199725 +1000 +10 m=+35.060459283
36.108,52.4864,-0.0221779,52.3922,52.5241,55.481,52.8149,2020-10-25 00:29:20.219725 +1000 +10 m=+35.080459283
36.128,52.5887,-0.0222781,52.4715,52.6322,52.8294,55.5743,2020-10-25 00:29:20.239725 +1000 +10 m=+35.100459283
36.148,52.6937,-0.0224089,52.5957,52.7315,56.0605,52.2294,2020-10-25 00:29:20.259725 +1000 +10 m=+35.120459283
36.168,52.7919,-0.0225572,52.6919,52.8289,52.9914,55.7916,2020-10-25 00:29:20.279725 +1000 +10 m=+35.140459283
36.188,52.8942,-0.022673,52.7989,52.9333,56.0307,52.8502,2020-10-25 00:29:20.299725 +1000 +10 m=+35.160459283
36.208,52.9953,-0.0228304,52.8974,53.033,53.1237,55.9259,2020-10-25 00:29:20.319725 +1000 +10 m=+35.180459283
36.228,53.097,-0.0229917,52.9981,53.1341,56.0472,53.1561,2020-10-25 00:29:20.339725 +1000 +10 m=+35.200459283
36.248,53.1977,-0.0231608,53.1034,53.2309,53.0945,56.1309,2020-10-25 00:29:20.359725 +1000 +10 m=+35.220459283
36.268,53.2972,-0.023276,53.1913,53.337,56.1844,53.5245,2020-10-25 00:29:20.379725 +1000 +10 m=+35.240459283
36.288,53.391,-0.0233638,53.2983,53.4434,53.9055,56.4225,2020-10-25 00:29:20.399725 +1000 +10 m=+35.260459283
36.308,53.4953,-0.0232903,53.392,53.5499,56.4708,53.6981,2020-10-25 00:29:20.419725 +1000 +10 m=+35.280459283
36.328,53.5959,-0.0232935,53.5009,53.636,54.0084,56.2767,2020-10-25 00:29:20.439725 +1000 +10 m=+35.300459283
36.348,53.6959,-0.0230568,53.5885,53.7521,56.3665,54.0325,2020-10-25 00:29:20.459725 +1000 +10 m=+35.320459283
36.368,53.7911,-0.0229748,53.7001,53.8367,54.9037,56.1485,2020-10-25 00:29:20.479725 +1000 +10 m=+35.340459283
36.388,53.8944,-0.0228293,53.7841,53.9478,56.7341,54.1486,2020-10-25 00:29:20.499725 +1000 +10 m=+35.360459283
36.408,53.9902,-0.0228228,53.9099,54.028,55.0963,56.3134,2020-10-25 00:29:20.519725 +1000 +10 m=+35.380459283
36.428,54.0924,-0.0227187,53.9711,54.1506,56.1483,55.2762,2020-10-25 00:29:20.539725 +1000 +10 m=+35.400459283
36.448,54.1888,-0.0227954,54.0982,54.2261,56.02,55.7985,2020-10-25 00:29:20.559725 +1000 +10 m=+35.420459283
36.468,54.2886,-0.02288,54.1784,54.3419,55.6436,56.3079,2020-10-25 00:29:20.579725 +1000 +10 m=+35.440459283
36.488,54.3851,-0.0230477,54.2963,54.4216,56.8843,55.5613,2020-10-25 00:29:20.599725 +1000 +10 m=+35.460459283
36.508,54.487,-0.0231713,54.3752,54.5401,54.4821,57.7699,2020-10-25 00:29:20.619725 +1000 +10 m=+35.480459283
36.528,54.5904,-0.0232454,54.4881,54.6326,57.7616,54.1752,2020-10-25 00:29:20.639725 +1000 +10 m=+35.500459283
36.548,54.6844,-0.023263,54.5871,54.7249,54.7849,57.5615,2020-10-25 00:29:20.659725 +1000 +10 m=+35.520459283
36.568,54.7816,-0.0232961,54.6764,54.8404,57.6241,54.8876,2020-10-25 00:29:20.679725 +1000 +10 m=+35.540459283
36.588,54.8763,-0.0234028,54.7923,54.9078,55.4507,57.6183,2020-10-25 00:29:20.699725 +1000 +10 m=+35.560459283
36.608,54.9731,-0.0232838,54.8603,55.0396,56.5746,56.8158,2020-10-25 00:29:20.719725 +1000 +10 m=+35.580459283
36.628,55.0723,-0.0233404,54.9816,55.1087,57.2053,56.293,2020-10-25 00:29:20.739725 +1000 +10 m=+35.600459283
36.648,55.1711,-0.0233105,55.0556,55.2226,55.5108,57.9734,2020-10-25 00:29:20.759725 +1000 +10 m=+35.620459283
36.668,55.2652,-0.023302,55.1693,55.3026,57.9295,56.0469,2020-10-25 00:29:20.779725 +1000 +10 m=+35.640459283
36.688,55.2784,-0.0234861,55.22,55.3572,54.9347,55.4239,2020-10-25 00:29:20.799725 +1000 +10 m=+35.660459283
36.708,55.2443,-0.0238413,55.1884,55.3075,55.2171,55.2864,2020-10-25 00:29:20.819725 +1000 +10 m=+35.680459283
36.728,55.2123,-0.0243155,55.1507,55.2783,55.1462,55.2877,2020-10-25 00:29:20.839725 +1000 +10 m=+35.700459283
36.748,55.1802,-0.0245971,55.1236,55.244,55.1291,55.241,2020-10-25 00:29:20.859725 +1000 +10 m=+35.720459283
36.768,55.1483,-0.0245282,55.0778,55.2236,55.0798,55.2279,2020-10-25 00:29:20.879725 +1000 +10 m=+35.740459283
36.788,55.1165,-0.0240104,55.0452,55.1948,55.0438,55.1966,2020-10-25 00:29:20.899725 +1000 +10 m=+35.760459283
36.808,55.0847,-0.0230008,55.0035,55.1723,55.0099,55.1711,2020-10-25 00:29:20.919725 +1000 +10 m=+35.780459283
36.828,55.0533,-0.0216218,54.9654,55.1458,54.9629,55.1504,2020-10-25 00:29:20.939725 +1000 +10 m=+35.800459283
36.848,55.0217,-0.0199318,54.9346,55.1158,54.9444,55.1097,2020-10-25 00:29:20.959725 +1000 +10 m=+35.820459283
36.868,54.9906,-0.0181735,54.8965,55.0899,54.897,55.0941,2020-10-25 00:29:20.979725 +1000 +10 m=+35.840459283
36.888,55.0483,-0.0164217,54.921,55.138,57.4385,55.4866,2020-10-25 00:29:20.999725 +1000 +10 m=+35.860459283
36.908,55.1312,-0.0147018,55.024,55.2004,56.7934,56.6867,2020-10-25 00:29:21.019725 +1000 +10 m=+35.880459283
36.928,55.2161,-0.0130957,55.0897,55.2909,56.8963,56.7072,2020-10-25 00:29:21.039725 +1000 +10 m=+35.900459283
36.948,55.3075,-0.0122247,55.2081,55.3584,57.5975,55.6597,2020-10-25 00:29:21.059725 +1000 +10 m=+35.920459283
36.968,55.3912,-0.0122202,55.2851,55.4408,55.3574,58.0965,2020-10-25 00:29:21.079725 +1000 +10 m=+35.940459283
36.988,55.4776,-0.0131172,55.3914,55.511,57.7894,55.4677,2020-10-25 00:29:21.099725 +1000 +10 m=+35.960459283
37.008,55.5584,-0.0150693,55.5083,55.5706,55.8334,57.8488,2020-10-25 00:29:21.119725 +1000 +10 m=+35.980459283
37.028,55.6403,-0.0174788,55.5683,55.6635,57.0653,57.0161,2020-10-25 00:29:21.139725 +1000 +10 m=+36.000459283
37.048,55.7262,-0.0205686,55.6783,55.7183,57.4756,56.5977,2020-10-25 00:29:21.159725 +1000 +10 m=+36.020459283
37.068,55.8099,-0.0235889,55.7412,55.8147,55.8551,58.3037,2020-10-25 00:29:21.179725 +1000 +10 m=+36.040459283
37.088,55.8942,-0.0265961,55.836,55.8988,58.3316,55.7506,2020-10-25 00:29:21.199725 +1000 +10 m=+36.060459283
37.108,55.9738,-0.0291168,55.9113,55.9844,56.0693,58.3552,2020-10-25 00:29:21.219725 +1000 +10 m=+36.080459283
37.128,56.0546,-0.0308985,55.9744,56.0957,57.9981,56.7169,2020-10-25 00:29:21.239725 +1000 +10 m=+36.100459283
37.148,56.1348,-0.0320082,56.0588,56.1695,57.5476,57.5168,2020-10-25 00:29:21.259725 +1000 +10 m=+36.120459283
37.168,56.2179,-0.0321318,56.1092,56.2765,56.8264,58.2708,2020-10-25 00:29:21.279725 +1000 +10 m=+36.140459283
37.188,56.2982,-0.0313402,56.1872,56.3576,58.998,56.3234,2020-10-25 00:29:21.299725 +1000 +10 m=+36.160459283
37.208,56.3802,-0.0298447,56.2593,56.4528,56.024,59.1247,2020-10-25 00:29:21.319725 +1000 +10 m=+36.180459283
37.228,56.457,-0.0278516,56.3202,56.5482,58.911,56.6284,2020-10-25 00:29:21.339725 +1000 +10 m=+36.200459283
37.248,56.536,-0.0255807,56.4062,56.6161,57.6405,58.2215,2020-10-25 00:29:21.359725 +1000 +10 m=+36.220459283
37.268,56.6184,-0.023237,56.4744,56.7108,56.8966,58.8952,2020-10-25 00:29:21.379725 +1000 +10 m=+36.240459283
37.288,56.6992,-0.0212529,56.5675,56.7781,59.1851,56.4985,2020-10-25 00:29:21.399725 +1000 +10 m=+36.260459283
37.308,56.773,-0.0196228,56.6515,56.8486,56.9256,59.2707,2020-10-25 00:29:21.419725 +1000 +10 m=+36.280459283
37.328,56.8502,-0.0183732,56.7203,56.9286,58.4494,58.0423,2020-10-25 00:29:21.439725 +1000 +10 m=+36.300459283
37.348,56.9326,-0.0181104,56.8347,56.9836,59.2965,57.0014,2020-10-25 00:29:21.459725 +1000 +10 m=+36.320459283
37.368,57.0059,-0.0186783,56.9166,57.0544,57.2562,59.5388,2020-10-25 00:29:21.479725 +1000 +10 m=+36.340459283
37.388,57.0863,-0.0197848,56.9952,57.1368,59.3699,57.1147,2020-10-25 00:29:21.499725 +1000 +10 m=+36.360459283
37.408,57.162,-0.0213291,57.0929,57.1946,58.4046,58.5053,2020-10-25 00:29:21.519725 +1000 +10 m=+36.380459283
37.428,57.241,-0.0232337,57.1504,57.281,57.2812,59.6661,2020-10-25 00:29:21.539725 +1000 +10 m=+36.400459283
37.448,57.3168,-0.0253153,57.2326,57.3446,59.8679,57.2654,2020-10-25 00:29:21.559725 +1000 +10 m=+36.420459283
37.468,57.3927,-0.0273006,57.3087,57.4247,57.3665,59.7921,2020-10-25 00:29:21.579725 +1000 +10 m=+36.440459283
37.488,57.4658,-0.0291096,57.3707,57.5187,59.0319,58.582,2020-10-25 00:29:21.599725 +1000 +10 m=+36.460459283
37.508,57.5454,-0.0307781,57.4559,57.5848,59.8319,57.638,2020-10-25 00:29:21.619725 +1000 +10 m=+36.480459283
37.528,57.6191,-0.0320785,57.522,57.6682,57.3477,60.241,2020-10-25 00:29:21.639725 +1000 +10 m=+36.500459283
37.548,57.6936,-0.032954,57.5732,57.762,59.956,57.74,2020-10-25 00:29:21.659725 +1000 +10 m=+36.520459283
37.568,57.768,-0.033451,57.6559,57.8256,59.2494,58.8101,2020-10-25 00:29:21.679725 +1000 +10 m=+36.540459283
37.588,57.8416,-0.0331895,57.7099,57.9227,57.922,60.2805,2020-10-25 00:29:21.699725 +1000 +10 m=+36.560459283
37.608,57.9154,-0.0323914,57.7709,58.0068,60.3075,57.8501,2020-10-25 00:29:21.719725 +1000 +10 m=+36.580459283
37.628,57.9875,-0.031482,57.8466,58.0714,59.1048,59.3993,2020-10-25 00:29:21.739725 +1000 +10 m=+36.600459283
37.648,58.0621,-0.0305381,57.9074,58.1516,58.0968,60.4169,2020-10-25 00:29:21.759725 +1000 +10 m=+36.620459283
37.668,58.1331,-0.0298948,57.9952,58.226,60.5307,58.0226,2020-10-25 00:29:21.779725 +1000 +10 m=+36.640459283
37.688,58.2046,-0.0296476,58.0827,58.2839,59.3448,59.4865,2020-10-25 00:29:21.799725 +1000 +10 m=+36.660459283
37.708,58.2726,-0.0296515,58.1356,58.3567,59.4789,59.819,2020-10-25 00:29:21.819725 +1000 +10 m=+36.680459283
37.728,58.3545,-0.0301537,58.218,58.4249,60.5999,57.7274,2020-10-25 00:29:21.839725 +1000 +10 m=+36.700459283
37.748,58.4196,-0.0311613,58.308,58.4821,58.724,60.3824,2020-10-25 00:29:21.859725 +1000 +10 m=+36.720459283
37.768,58.4866,-0.0324902,58.3624,58.5582,59.4225,60.1871,2020-10-25 00:29:21.879725 +1000 +10 m=+36.740459283
37.788,58.5605,-0.0341776,58.4498,58.6219,61.0175,58.2906,2020-10-25 00:29:21.899725 +1000 +10 m=+36.760459283
37.808,58.6296,-0.0362546,58.5306,58.6761,59.3527,60.3579,2020-10-25 00:29:21.919725 +1000 +10 m=+36.780459283
37.828,58.6994,-0.0382621,58.5786,58.7565,59.2835,60.7165,2020-10-25 00:29:21.939725 +1000 +10 m=+36.800459283
37.848,58.7734,-0.0401205,58.6494,58.8324,61.2354,58.3947,2020-10-25 00:29:21.959725 +1000 +10 m=+36.820459283
37.868,58.8422,-0.0417305,58.7232,58.8962,59.2125,60.8007,2020-10-25 00:29:21.979725 +1000 +10 m=+36.840459283
37.888,58.9093,-0.0427173,58.7666,58.9839,59.6291,60.8842,2020-10-25 00:29:21.999725 +1000 +10 m=+36.860459283
37.908,58.9819,-0.0429391,58.8278,59.0703,61.3517,58.8253,2020-10-25 00:29:22.019725 +1000 +10 m=+36.880459283
37.928,59.0498,-0.0423016,58.8935,59.1456,59.8401,60.721,2020-10-25 00:29:22.039725 +1000 +10 m=+36.900459283
37.948,59.1181,-0.0409792,58.9376,59.2311,59.5081,61.2843,2020-10-25 00:29:22.059725 +1000 +10 m=+36.920459283
37.968,59.1892,-0.0395104,59.0043,59.2954,61.2801,59.193,2020-10-25 00:29:22.079725 +1000 +10 m=+36.940459283
37.988,59.2625,-0.0385112,59.083,59.3566,60.2604,60.0279,2020-10-25 00:29:22.099725 +1000 +10 m=+36.960459283
38.008,59.3238,-0.0380448,59.1528,59.4218,59.6948,61.418,2020-10-25 00:29:22.119725 +1000 +10 m=+36.980459283
38.028,59.3909,-0.0381729,59.2317,59.4771,61.2735,59.8915,2020-10-25 00:29:22.139725 +1000 +10 m=+37.000459283
38.048,59.4664,-0.0387714,59.3173,59.5396,60.5456,60.1136,2020-10-25 00:29:22.159725 +1000 +10 m=+37.020459283
38.068,59.5357,-0.0399013,59.3925,59.6045,59.3466,61.4205,2020-10-25 00:29:22.179725 +1000 +10 m=+37.040459283
38.088,59.5941,-0.0414339,59.4526,59.6596,61.3014,60.5317,2020-10-25 00:29:22.199725 +1000 +10 m=+37.060459283
38.108,59.6623,-0.0430738,59.5176,59.7317,60.7997,61.0748,2020-10-25 00:29:22.219725 +1000 +10 m=+37.080459283
38.128,59.7413,-0.0445751,59.5999,59.8085,59.6718,61.2487,2020-10-25 00:29:22.239725 +1000 +10 m=+37.100459283
38.148,59.8043,-0.045612,59.6457,59.8768,61.007,60.7549,2020-10-25 00:29:22.259725 +1000 +10 m=+37.120459283
38.168,59.8626,-0.046133,59.7121,59.9508,61.3076,61.2741,2020-10-25 00:29:22.279725 +1000 +10 m=+37.140459283
38.188,59.9368,-0.0462365,59.7705,60.0275,60.6276,61.3567,2020-10-25 00:29:22.299725 +1000 +10 m=+37.160459283
38.208,60.009,-0.0459535,59.8333,60.0999,60.9627,60.8823,2020-10-25 00:29:22.319725 +1000 +10 m=+37.180459283
38.228,60.0651,-0.0453791,59.8872,60.1663,61.6,61.3807,2020-10-25 00:29:22.339725 +1000 +10 m=+37.200459283
38.248,60.1333,-0.0445836,59.956,60.2398,61.1822,61.611,2020-10-25 00:29:22.359725 +1000 +10 m=+37.220459283
38.268,60.209,-0.0437048,60.0237,60.3127,60.746,61.3031,2020-10-25 00:29:22.379725 +1000 +10 m=+37.240459283
38.288,60.2728,-0.0429886,60.0832,60.3693,61.4095,61.2427,2020-10-25 00:29:22.399725 +1000 +10 m=+37.260459283
38.308,60.3271,-0.0424974,60.1518,60.4315,61.7783,61.8733,2020-10-25 00:29:22.419725 +1000 +10 m=+37.280459283
38.328,60.4005,-0.0422964,60.2237,60.4986,61.2374,61.7511,2020-10-25 00:29:22.439725 +1000 +10 m=+37.300459283
38.348,60.4762,-0.0425065,60.3005,60.5565,60.9505,61.3725,2020-10-25 00:29:22.459725 +1000 +10 m=+37.320459283
38.368,60.528,-0.0430764,60.3572,60.6089,62.099,61.8012,2020-10-25 00:29:22.479725 +1000 +10 m=+37.340459283
38.388,60.5916,-0.0439916,60.4286,60.6763,61.9058,62.1244,2020-10-25 00:29:22.499725 +1000 +10 m=+37.360459283
38.408,60.6675,-0.0450487,60.5113,60.7437,61.348,61.7773,2020-10-25 00:29:22.519725 +1000 +10 m=+37.380459283
38.428,60.7346,-0.046096,60.5686,60.8065,61.7772,61.6202,2020-10-25 00:29:22.539725 +1000 +10 m=+37.400459283
38.448,60.7896,-0.0470724,60.627,60.8708,62.2772,62.1609,2020-10-25 00:29:22.559725 +1000 +10 m=+37.420459283
38.468,60.8573,-0.0478861,60.6955,60.9354,61.9715,62.1914,2020-10-25 00:29:22.579725 +1000 +10 m=+37.440459283
38.488,60.9318,-0.0486017,60.7657,61.0147,61.3719,61.9838,2020-10-25 00:29:22.599725 +1000 +10 m=+37.460459283
38.508,60.995,-0.049057,60.8175,61.0755,62.0184,61.9169,2020-10-25 00:29:22.619725 +1000 +10 m=+37.480459283
38.528,61.0484,-0.0493159,60.869,61.1384,62.5966,62.4588,2020-10-25 00:29:22.639725 +1000 +10 m=+37.500459283
38.548,61.1167,-0.0493972,60.9431,61.2124,62.1528,62.4688,2020-10-25 00:29:22.659725 +1000 +10 m=+37.520459283
38.568,61.1899,-0.049271,61.0048,61.2864,61.7207,62.1721,2020-10-25 00:29:22.679725 +1000 +10 m=+37.540459283
38.588,61.2518,-0.049083,61.0624,61.3421,62.304,62.2057,2020-10-25 00:29:22.699725 +1000 +10 m=+37.560459283
38.608,61.3043,-0.0487845,61.1216,61.402,62.8979,62.7444,2020-10-25 00:29:22.719725 +1000 +10 m=+37.580459283
38.628,61.3717,-0.0484833,61.1914,61.4743,62.4957,62.7442,2020-10-25 00:29:22.739725 +1000 +10 m=+37.600459283
38.648,61.4449,-0.0481437,61.2549,61.5441,61.9913,62.458,2020-10-25 00:29:22.759725 +1000 +10 m=+37.620459283
38.668,61.5065,-0.0479043,61.3139,61.5977,62.5838,62.4516,2020-10-25 00:29:22.779725 +1000 +10 m=+37.640459283
38.688,61.5583,-0.0477059,61.3682,61.6564,63.187,62.986,2020-10-25 00:29:22.799725 +1000 +10 m=+37.660459283
38.708,61.6252,-0.0475915,61.4435,61.7184,62.7813,63.0032,2020-10-25 00:29:22.819725 +1000 +10 m=+37.680459283
38.728,61.6988,-0.0475615,61.5136,61.7901,62.0647,62.8026,2020-10-25 00:29:22.839725 +1000 +10 m=+37.700459283
38.748,61.7592,-0.0476715,61.5721,61.8466,62.8294,62.6881,2020-10-25 00:29:22.859725 +1000 +10 m=+37.720459283
38.768,61.8128,-0.047812,61.6279,61.9076,63.3102,63.16,2020-10-25 00:29:22.879725 +1000 +10 m=+37.740459283
38.788,61.873,-0.048067,61.6899,61.9687,63.3468,63.3177,2020-10-25 00:29:22.899725 +1000 +10 m=+37.760459283
38.808,61.9451,-0.0483753,61.7626,62.0318,62.8007,63.0619,2020-10-25 00:29:22.919725 +1000 +10 m=+37.780459283
38.828,62.0147,-0.0487201,61.8318,62.0969,62.5328,62.8711,2020-10-25 00:29:22.939725 +1000 +10 m=+37.800459283
38.848,62.0682,-0.0490694,61.882,62.1518,63.7577,62.8106,2020-10-25 00:29:22.959725 +1000 +10 m=+37.820459283
38.868,62.1228,-0.0494935,61.9487,62.2179,63.5657,63.6258,2020-10-25 00:29:22.979725 +1000 +10 m=+37.840459283
38.888,62.1921,-0.0499345,62.0106,62.2833,63.0742,63.5198,2020-10-25 00:29:22.999725 +1000 +10 m=+37.860459283
38.908,62.2615,-0.0503209,62.0765,62.3443,62.9416,63.14,2020-10-25 00:29:23.019725 +1000 +10 m=+37.880459283
38.928,62.3222,-0.0507503,62.1355,62.403,63.3207,63.2577,2020-10-25 00:29:23.039725 +1000 +10 m=+37.900459283
38.948,62.3734,-0.0509415,62.1892,62.4611,63.9178,63.7394,2020-10-25 00:29:23.059725 +1000 +10 m=+37.920459283
38.968,62.436,-0.0506969,62.2492,62.525,63.5874,63.9639,2020-10-25 00:29:23.079725 +1000 +10 m=+37.940459283
38.988,62.5046,-0.0501433,62.3204,62.5894,63.355,63.6009,2020-10-25 00:29:23.099725 +1000 +10 m=+37.960459283
39.008,62.5723,-0.0492229,62.3855,62.655,63.1236,63.4602,2020-10-25 00:29:23.119725 +1000 +10 m=+37.980459283
39.028,62.6293,-0.0478614,62.4367,62.715,63.7233,63.6363,2020-10-25 00:29:23.139725 +1000 +10 m=+38.000459283
39.048,62.6802,-0.0463152,62.5022,62.7728,64.2383,64.0273,2020-10-25 00:29:23.159725 +1000 +10 m=+38.020459283
39.068,62.745,-0.0444561,62.5705,62.8426,63.88,64.126,2020-10-25 00:29:23.179725 +1000 +10 m=+38.040459283
39.088,62.8136,-0.0424695,62.6405,62.9035,63.4002,64.0091,2020-10-25 00:29:23.199725 +1000 +10 m=+38.060459283
39.108,62.8769,-0.0404334,62.7003,62.9631,63.8024,63.7689,2020-10-25 00:29:23.219725 +1000 +10 m=+38.080459283
39.128,62.9296,-0.0383583,62.7609,63.0168,64.4976,64.0684,2020-10-25 00:29:23.239725 +1000 +10 m=+38.100459283
39.148,62.9873,-0.0362059,62.8302,63.078,64.4601,64.4291,2020-10-25 00:29:23.259725 +1000 +10 m=+38.120459283
39.168,63.0548,-0.0342192,62.9055,63.1367,63.9887,64.4423,2020-10-25 00:29:23.279725 +1000 +10 m=+38.140459283
39.188,63.1242,-0.0325052,62.9813,63.1917,63.5077,64.3385,2020-10-25 00:29:23.299725 +1000 +10 m=+38.160459283
39.208,63.1903,-0.0311489,63.0515,63.2453,63.527,64.2316,2020-10-25 00:29:23.319725 +1000 +10 m=+38.180459283
39.228,63.2426,-0.0301478,63.1091,63.2964,64.8523,64.1032,2020-10-25 00:29:23.339725 +1000 +10 m=+38.200459283
39.248,63.3003,-0.0293659,63.1759,63.3515,64.8655,64.561,2020-10-25 00:29:23.359725 +1000 +10 m=+38.220459283
39.268,63.3657,-0.0286705,63.253,63.4178,64.4941,64.7485,2020-10-25 00:29:23.379725 +1000 +10 m=+38.240459283
